-12.671,134.238,326.6,2018-09-22 00:00:00,09/22/18 - 326.6 - D
-12.824,135.154,343.5,2018-09-22 00:00:00,09/22/18 - 343.5 - D
-12.826,135.168,355.4,2018-09-22 00:00:00,09/22/18 - 355.4 - D
-12.994,136.19,328.3,2018-09-22 00:00:00,09/22/18 - 328.3 - D
-12.837,135.166,331.8,2018-09-22 00:00:00,09/22/18 - 331.8 - D
-13.042,136.363,331.3,2018-09-22 00:00:00,09/22/18 - 331.3 - D
-13.044,136.374,332.0,2018-09-22 00:00:00,09/22/18 - 332.0 - D
-12.861,135.176,335.4,2018-09-22 00:00:00,09/22/18 - 335.4 - D
-12.864,135.19,337.3,2018-09-22 00:00:00,09/22/18 - 337.3 - D
-13.056,136.384,326.2,2018-09-22 00:00:00,09/22/18 - 326.2 - D
-12.404,132.369,327.8,2018-09-22 00:00:00,09/22/18 - 327.8 - D
-12.874,135.188,346.0,2018-09-22 00:00:00,09/22/18 - 346.0 - D
-13.066,136.382,324.2,2018-09-22 00:00:00,09/22/18 - 324.2 - D
-12.417,132.366,324.3,2018-09-22 00:00:00,09/22/18 - 324.3 - D
-12.885,135.186,333.0,2018-09-22 00:00:00,09/22/18 - 333.0 - D
-12.397,132.364,324.7,2018-09-22 00:00:00,09/22/18 - 324.7 - D
-12.924,135.202,333.9,2018-09-22 00:00:00,09/22/18 - 333.9 - D
-12.927,135.216,343.0,2018-09-22 00:00:00,09/22/18 - 343.0 - D
-12.937,135.214,338.9,2018-09-22 00:00:00,09/22/18 - 338.9 - D
-13.069,136.024,325.6,2018-09-22 00:00:00,09/22/18 - 325.6 - D
-13.08,136.023,331.6,2018-09-22 00:00:00,09/22/18 - 331.6 - D
-13.088,136.009,328.7,2018-09-22 00:00:00,09/22/18 - 328.7 - D
-12.644,132.851,325.3,2018-09-22 00:00:00,09/22/18 - 325.3 - D
-13.997,141.528,323.6,2018-09-22 00:00:00,09/22/18 - 323.6 - D
-13.998,141.538,359.0,2018-09-22 00:00:00,09/22/18 - 359.0 - D
-12.657,132.849,343.0,2018-09-22 00:00:00,09/22/18 - 343.0 - D
-12.661,132.87,334.2,2018-09-22 00:00:00,09/22/18 - 334.2 - D
-14.008,141.537,364.2,2018-09-22 00:00:00,09/22/18 - 364.2 - D
-14.009,141.548,334.9,2018-09-22 00:00:00,09/22/18 - 334.9 - D
-14.042,141.575,346.2,2018-09-22 00:00:00,09/22/18 - 346.2 - N
-14.043,141.585,344.3,2018-09-22 00:00:00,09/22/18 - 344.3 - N
-14.051,141.638,337.3,2018-09-22 00:00:00,09/22/18 - 337.3 - N
-14.052,141.648,329.7,2018-09-22 00:00:00,09/22/18 - 329.7 - N
27.239,140.88,310.4,2018-09-22 00:00:00,09/22/18 - 310.4 - D
-14.047,141.579,369.1,2018-09-22 00:00:00,09/22/18 - 369.1 - D
-14.056,141.642,332.7,2018-09-22 00:00:00,09/22/18 - 332.7 - D
-14.058,141.588,336.3,2018-09-22 00:00:00,09/22/18 - 336.3 - D
-13.234,135.77,327.6,2018-09-22 00:00:00,09/22/18 - 327.6 - D
-13.353,134.176,324.7,2018-09-22 00:00:00,09/22/18 - 324.7 - D
-13.356,134.192,324.7,2018-09-22 00:00:00,09/22/18 - 324.7 - D
-14.55,141.837,338.5,2018-09-22 00:00:00,09/22/18 - 338.5 - D
-14.552,141.848,342.2,2018-09-22 00:00:00,09/22/18 - 342.2 - D
-14.555,141.87,327.5,2018-09-22 00:00:00,09/22/18 - 327.5 - D
-14.556,141.803,352.4,2018-09-22 00:00:00,09/22/18 - 352.4 - D
